"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Digital","OverDrive","EBOOK","2020","5","1","The Sorrows of Young Werther and Selected Writings","Johann Wolfgang von Goethe","Classic Literature, Fiction, Literature, Short Stories","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","6","The Surrendered","Chang-Rae Lee","Fiction, Literature","Penguin Group (USA), Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","1","Fierce Leadership: A Bold Alternative to the Worst ""Best"" Practices of Business Today","Susan Scott","Business, Nonfiction","Random House, Inc.","2009"
"Digital","OverDrive","EBOOK","2020","5","1","Dooby Dooby Moo","Doreen Cronin","Humor (Fiction), Juvenile Fiction, Picture Book Fiction","Simon & Schuster, Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","2","Read the Book, Lemmings!","Ame Dyckman","Juvenile Fiction, Juvenile Literature","Hachette Digital, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","4","Full Force and Effect: Jack Ryan Series, Book 17","Mark Greaney","Fiction, Thriller","Penguin Group (USA), Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","1","Bearnard's Book","Deborah Underwood","Juvenile Fiction, Juvenile Literature, Picture Book Fiction","Macmillan Publishers","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Gameboard of the Gods: Age of X Series, Book 1","Richelle Mead","Fiction, Science Fiction","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","1","Bride of the High Country: Runaway Brides Series, Book 3","Kaki Warner","Fiction, Historical Fiction, Romance","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","1","The Tragical Tale of Birdie Bloom","Temre Beltz","Fantasy, Folklore, Juvenile Fiction, Juvenile Literature","HarperCollins Publishers Inc.","2019"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","How to be a Happier Parent: Raising a Family, Having a Life and Loving (Almost) Every Minute (unabridged) (Unabridged)","KJ Dell'Antonia","Family & Relationships, Nonfiction, Sociology","Books on Tape","2018"
"Digital","OverDrive","EBOOK","2020","5","6","The Bollywood Bride","Sonali Dev","Fiction, Literature, Romance","Lightning Source Inc","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Curious George The Boat Show","H. A. Rey","Juvenile Fiction, Picture Book Fiction","Houghton Mifflin Harcourt Trade and Reference","2011"
"Digital","OverDrive","EBOOK","2020","5","9","The Child","Fiona Barton","Fiction, Suspense, Thriller","Penguin Group (USA), Inc.","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","7","How to Speak Dragonese: How to Train Your Dragon Series, Book 3 (unabridged) (Unabridged)","Cressida Cowell","Fantasy, Juvenile Fiction","Blackstone Audio, Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","2","Conscious Breathing: Breathwork for Health, Stress Release, and Personal Mastery","Gay Hendricks","Health & Fitness, Nonfiction, Self-Improvement","Random House, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","3","Beyond Good and Evil: Prelude to a Philosophy of the Future","Friedrich Wilhelm Nietzsche","Ethics, Nonfiction, Philosophy","Duke Classics","2020"
"Digital","OverDrive","EBOOK","2020","5","1","傲慢与偏见（Pride and Prejudice)","[英]奥斯丁（Jane Austen）","Fiction, Non-English Fiction","CNPeReading","2015"
"Digital","OverDrive","EBOOK","2020","5","3","The Septembers of Shiraz","Dalia Sofer","Fiction, Literature","HarperCollins Publishers Inc.","2007"
"Digital","OverDrive","EBOOK","2020","5","1","Blue City","Ross Macdonald","Fiction, Mystery, Thriller","Random House, Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","4","The Sixth Man: A Memoir","Andre Iguodala","Biography & Autobiography, Nonfiction, Sports & Recreations","Penguin Group (USA), Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Girls Rule!: Boy/Girl Battle Series, Book 10","Phyllis Reynolds Naylor","Humor (Fiction), Juvenile Fiction","Random House, Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","The Rainmaker (Unabridged)","John Grisham","Fiction, Thriller","Books on Tape","2008"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","A Short, Sharp Shock (Unabridged)","Kim Stanley Robinson","Fiction, Science Fiction","Blackstone Audio, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","1","Velvet, Leather & Lace: A Man's Gotta Do\Calling the Shots\Baring It All","Suzanne Forster","Fiction, Romance","Harlequin Enterprises, Ltd.","2012"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The Voices (Unabridged)","Frank Tallis","Fiction, Horror, Literature, Thriller","Blackstone Audio, Inc.","2015"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","The Longevity Diet: Discover the New Science behind Stem Cell Activation and Regeneration to Slow Aging, Fight Disease, and Optimize Weight (unabridged) (Unabridged)","Valter Longo, PhD","Health & Fitness, Nonfiction, Science","Blackstone Audio, Inc.","2018"
"Digital","OverDrive","EBOOK","2020","5","7","Winterhouse: Winterhouse Series, Book 1","Ben Guterson","Fantasy, Juvenile Fiction, Juvenile Literature, Mystery","Macmillan Publishers","2018"
"Digital","OverDrive","EBOOK","2020","5","1","Suddenly","Barbara Delinsky","Fiction, Romance","HarperCollins Publishers Inc.","2005"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","The Unlikely Story of a Pig in the City (Unabridged)","Jodi Kendall","Juvenile Fiction, Juvenile Literature","HarperCollins Publishers Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","6","Barbie in a Christmas Carol","Mary Man-Kong","Juvenile Fiction, Juvenile Literature","Random House, Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Obama's Wars (Unabridged)","Bob Woodward","History, Nonfiction, Politics","Recorded Books, LLC","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Truck Trouble","Angela Royston","Beginning Reader, Juvenile Nonfiction, Transportation","Dorling Kindersley Limited","2014"
"Digital","OverDrive","EBOOK","2020","5","2","The Gift of Dyslexia: Why Some of the Smartest People Can't Read...and How They Can Learn","Ronald D. Davis","Nonfiction, Psychology","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","1","Eating Rome: Living the Good Life in the Eternal City","Elizabeth Minchilli","Biography & Autobiography, Cooking & Food, Nonfiction, Travel","Macmillan Publishers","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Journey to Juno","Ray O'Ryan","Juvenile Fiction, Science Fiction","Simon & Schuster, Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","4","Sparks!","Ian Boothby","Comic and Graphic Books, Juvenile Fiction, Juvenile Literature","Scholastic, Inc. (US)","2018"
"Digital","OverDrive","EBOOK","2020","5","4","Tongues of Serpents: Temeraire Series, Book 6","Naomi Novik","Fantasy, Fiction, Historical Fiction","Random House, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","4","Amelia Bedelia Sleeps Over: I Can Read Level 1","Herman Parish","Beginning Reader, Humor (Fiction), Juvenile Fiction","HarperCollins Publishers Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Flynn: Flynn Series, Book 1","Gregory Mcdonald","Fiction, Mystery","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","1","The Marriage Contract: Marriage Series, Book 3","Cathy Maxwell","Fiction, Historical Fiction, Romance","HarperCollins Publishers Inc.","2008"
"Digital","OverDrive","AUDIOBOOK","2020","5","7","My Dear Hamilton: A Novel of Eliza Schuyler Hamilton (unabridged) (Unabridged)","Stephanie Dray","Fiction, Historical Fiction, Literature","HarperCollins Publishers Inc.","2018"
"Digital","OverDrive","EBOOK","2020","5","2","Tyrannosaurus Rex vs. Edna the Very First Chicken","Douglas Rees","Humor (Fiction), Juvenile Fiction, Juvenile Literature, Picture Book Fiction","Macmillan Publishers","2017"
"Physical","Horizon","BOOK","2020","5","1","A dog is a dog / by Stephen Shaskan.","Shaskan, Stephen","Stories in rhyme Juvenile fiction, Animals Fiction, Individuality Juvenile fiction","Chronicle Books,","[2011]"
"Digital","OverDrive","EBOOK","2020","5","6","Kingdom of Ash and Briars: A Nissera Novel","Hannah West","Fantasy, Folklore, Romance, Young Adult Fiction","Random House, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","4","Refined Knits: Sophisticated Lace, Cable, and Aran Lace Knitwear","Jennifer Wood","Art, Crafts, Nonfiction","Penguin Group (USA), Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","1","War with the Newts","Karel Capek","Fiction, Literature","Independent Publishers Group","2018"
"Digital","OverDrive","EBOOK","2020","5","2","Perfect Hormone Balance for Fertility: The Ultimate Guide to Getting Pregnant","Robert A. Greene, M.D.","Family & Relationships, Health & Fitness, Nonfiction","Random House, Inc.","2008"
"Digital","OverDrive","EBOOK","2020","5","3","The Wrong Case","James Crumley","Fiction, Mystery, Thriller","Random House, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Animal Antics","DK","Humor (Nonfiction), Juvenile Nonfiction, Nature, Science","Dorling Kindersley Limited","2020"
"Digital","OverDrive","EBOOK","2020","5","7","Seasons: All-New Tales of Valdemar","Mercedes Lackey","Fantasy, Fiction, Short Stories","Penguin Group (USA), Inc.","2019"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","Going the Distance: Kissing Booth Series, Book 2 (unabridged) (Unabridged)","Beth Reekles","Romance, Young Adult Fiction, Young Adult Literature","Books on Tape","2020"
"Digital","OverDrive","EBOOK","2020","5","1","A Wedding in Provence: A Novel","Ellen Sussman","Fiction, Literature, Romance","Random House, Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","2","Last-Minute Knitted Gifts","Joelle Hoverson","Crafts, Nonfiction","Open Road Integrated Media","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The Hundred and One Dalmatians (Unabridged)","Dodie Smith","Classic Literature, Juvenile Fiction","Random House Group Limited","2006"
"Digital","OverDrive","EBOOK","2020","5","3","Sleeping Beauty","Cynthia Rylant","Fantasy, Folklore, Juvenile Fiction, Mythology","Disney Digital Books","2018"
"Digital","OverDrive","EBOOK","2020","5","1","Dra—","Stacey Levine","Fiction, Literature","Lightning Source Inc","2016"
"Digital","OverDrive","EBOOK","2020","5","2","The Red Rooster Cookbook: The Story of Food and Hustle in Harlem","Marcus Samuelsson","Cooking & Food, Nonfiction","Houghton Mifflin Harcourt Trade and Reference","2016"
"Digital","OverDrive","EBOOK","2020","5","4","Epic Tomatoes: How to Select and Grow the Best Varieties of All Time","Craig LeHoullier","Gardening, Nonfiction","Workman Publishing","2015"
"Digital","OverDrive","EBOOK","2020","5","4","Red, White, and Blue and Katie Woo!","Fran Manushkin","Juvenile Fiction, Juvenile Literature","Capstone","2015"
"Digital","OverDrive","EBOOK","2020","5","12","The Blacksmith Queen","G.A. Aiken","Fantasy, Fiction, Humor (Fiction), Romance","Lightning Source Inc","2019"
"Digital","OverDrive","EBOOK","2020","5","2","My Obsession: Club Desire Series, Book 1","Cassie Ryan","Fiction, Romance, Suspense","Random House, Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","1","BDSM 101","Rev. Jen","Family & Relationships, Health & Fitness, Nonfiction, Self-Improvement","Simon & Schuster, Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","3","Wish You Were Here: Mrs. Murphy Mystery Series, Book 1","Rita Mae Brown","Fiction, Mystery","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","1","The Jungle","Upton Sinclair","Classic Literature, Fiction","eBooksDistrib SARL","2009"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","One False Move: Myron Bolitar Series, Book 5 (unabridged) (Unabridged)","Harlan Coben","Fiction, Mystery, Suspense, Thriller","Books on Tape","2010"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","The White Road (Unabridged)","Sarah Lotz","Fiction, Horror, Thriller","Hachette Audio","2019"
"Digital","OverDrive","EBOOK","2020","5","2","Murder Between the Covers: Dead-End Job Mystery Series, Book 2","Elaine Viets","Fiction, Mystery","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","1","Invasion of the Dognappers","Patrick Jennings","Humor (Fiction), Juvenile Fiction","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","9","Sky in the Deep: Sky in the Deep Series, Book 1","Adrienne Young","Fantasy, Mythology, Young Adult Fiction","Macmillan Publishers","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","A Day No Pigs Would Die (Unabridged)","Robert Newton Peck","Historical Fiction, Young Adult Fiction","Books on Tape","2013"
"Digital","OverDrive","EBOOK","2020","5","2","Get Up, Stand Up","Bob Marley","Juvenile Fiction, Picture Book Fiction, Poetry","Chronicle Books","2019"
"Digital","OverDrive","EBOOK","2020","5","5","The Cloven Viscount: Our Ancestors Series, Book 1","Italo Calvino","Fiction, Literature","Houghton Mifflin Harcourt Trade and Reference","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","The Killing Dance: Anita Blake, Vampire Hunter Series, Book 6 (unabridged) (Unabridged)","Laurell K. Hamilton","Fantasy, Fiction, Romance","Books on Tape","2010"
"Digital","OverDrive","AUDIOBOOK","2020","5","8","A Fine Balance (Unabridged)","Rohinton Mistry","Fiction, Historical Fiction","Books on Tape","2008"
"Digital","OverDrive","EBOOK","2020","5","1","Vodník","Bryce Moore","Fantasy, Folklore, Young Adult Fiction, Young Adult Literature","Lee & Low Books Inc","2016"
"Digital","OverDrive","EBOOK","2020","5","7","The China Study: Revised and Expanded Edition: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss, and Long-Term Health","T. Colin  Campbell","Health & Fitness, Medical, Nonfiction","Lightning Source Inc","2017"
"Digital","OverDrive","EBOOK","2020","5","3","Brush Back: V.I. Warshawski Series, Book 17","Sara Paretsky","Fiction, Mystery","Penguin Group (USA), Inc.","2015"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Growing Up Social: Raising Relational Kids in a Screen-Driven World (unabridged) (Unabridged)","Gary Chapman","Christian Nonfiction, Family & Relationships, Nonfiction, Religion & Spirituality","Oasis Audio, LLC","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","1356: The Grail Quest Series, Book 4 (unabridged) (Unabridged)","Bernard Cornwell","Fiction, Historical Fiction","HarperCollins Publishers Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Our Tragic Universe","Scarlett Thomas","Fiction, Literature","Houghton Mifflin Harcourt Trade and Reference","2013"
"Digital","OverDrive","EBOOK","2020","5","1","How Lamar's Bad Prank Won a Bubba-Sized Trophy","Crystal Allen","Young Adult Fiction","HarperCollins Publishers Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","2","Magician's End: Chaoswar Saga, Book 3","Raymond E. Feist","Fantasy, Fiction, Thriller","HarperCollins Publishers Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","4","Siblings Without Rivalry: How to Help Your Children Live Together So You Can Live Too","Adele Faber","Family & Relationships, Nonfiction","W. W. Norton & Company","2015"
"Digital","OverDrive","EBOOK","2020","5","3","Peter Powers and the Rowdy Robot Raiders!: Peter Powers Series, Book 2","Kent Clark","Humor (Fiction), Juvenile Fiction","Hachette Digital, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","The Academy: Game On","Monica Seles","Young Adult Fiction","Bloomsbury USA","2013"
"Digital","OverDrive","EBOOK","2020","5","1","Scandalous Weddings: Something Old, Something New, Something Scandalous-Could It Be True?","Brenda Joyce","Fiction, Romance, Short Stories","Macmillan Publishers","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","7","Talons of Power: Wings of Fire Series, Book 9 (unabridged) (Unabridged)","Tui T. Sutherland","Fantasy, Juvenile Fiction","Scholastic Inc. Audiobooks","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","A Boy and His Bot (Unabridged)","Daniel H. Wilson","Juvenile Fiction, Science Fiction","Books on Tape","2011"
"Digital","OverDrive","EBOOK","2020","5","1","The Vintner's Apprentice: An Insider's Guide to the Art and Craft of Wine Making, Taught by the Masters","Eric Miller","Cooking & Food, Gardening, Nonfiction","Quarto Publishing Group USA","2012"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","He Killed Them All: Robert Durst and My Quest for Justice (unabridged) (Unabridged)","Jeanine Pirro","Biography & Autobiography, Nonfiction, True Crime","Simon & Schuster - Audiobooks","2015"
"Digital","OverDrive","EBOOK","2020","5","2","Allergic to Science Projects, Birthday Parties, and Other Man-made Catastrophes: Alvin Ho Series, Book 3","Lenore Look","Humor (Fiction), Juvenile Fiction","Random House, Inc.","2010"
